id,xgb,lasso,svr,ela,dnn,prediction
3178.0,0.0469161793589592,0.2978889810999945,-0.09587820265782732,0.420854920010457,-0.0006545633,0.6
3179.0,0.04709290713071823,0.32008677036248123,-0.09122394877712203,0.4400680416648939,-0.0006545633,0.6
3180.0,0.08198116719722748,0.3869310529578529,-0.07560006202104042,0.4966933281843846,-0.0006545633,0.6
3181.0,0.03286275640130043,0.45055808997609725,-0.06426718972852985,0.5524260979457467,-0.0006545633,0.6
3182.0,0.03976987674832344,0.4628656279877936,-0.06215488496622967,0.5642335096675235,-0.0006545633,0.6
3183.0,-0.003944772761315107,0.5011218183227042,-0.05304970084070604,0.5979263946363687,-0.0006545633,0.6
3184.0,0.040202729403972626,0.49475847624212577,-0.0559389909262622,0.594478361743366,-0.0006545633,0.6
3185.0,-0.007793485186994076,0.5176998276070384,-0.05002395775679869,0.6178590245063176,-0.0006545633,0.6
3186.0,-0.007793485186994076,0.535264132768611,-0.04617746810789569,0.634765756969474,-0.0006545633,0.6
3187.0,-0.007793485186994076,0.5057491078835596,-0.055446964948461464,0.6126753483209666,-0.0006545633,0.6
3188.0,0.023925937712192535,0.5054082176636641,-0.05650125115029869,0.614860738808725,-0.0006545633,0.6
3189.0,0.0237492136657238,0.4701804999045551,-0.0740531745205546,0.5869124038035389,-0.0006545633,0.6
3190.0,0.0019395637791603804,0.44349712267602426,-0.08175935555869351,0.5674977292811727,-0.0006545633,0.6
3191.0,0.008941533043980598,0.39058348549589716,-0.09579339659190467,0.5267485405956918,-0.0006545633,0.6
3192.0,0.016162168234586716,0.3772494580193797,-0.0979720234960677,0.5198433876617332,-0.0006545633,0.6
3193.0,0.017463425174355507,0.36700386492204284,-0.10871167750562272,0.5122648082487369,-0.0006545633,0.6
3194.0,0.020245570689439774,0.36144212971351886,-0.10764402700448628,0.5124194569358007,-0.0006545633,0.6
3195.0,0.009295514784753323,0.3710168155554241,-0.10212272453864824,0.5253804573465684,-0.0006545633,0.6
3196.0,0.009295514784753323,0.3886258628475967,-0.09417449277199808,0.5451886028017192,-0.0006545633,0.6
3197.0,0.01614520326256752,0.5578149430635428,-0.05580182575844894,0.6872329828099453,-0.0006545633,0.6
3198.0,0.014444279484450817,0.6224103142438802,-0.032615838046717194,0.7462136077894255,-0.0006545633,0.6
3199.0,0.03281053528189659,0.7761531496523784,0.020905662225261246,0.8793440533857946,-0.0006545633,0.6
3200.0,0.03980061784386635,0.8874882978655636,0.06177921013114318,0.9764085058025906,-0.0006545633,0.6
3201.0,0.04853076860308647,1.2088319207475675,0.1727990571855207,1.2456933237774401,-0.0006545633,0.6
3202.0,0.08926155418157578,1.4687660321212745,0.28244565939476374,1.4661997197548926,-0.0006545633,0.661203680428949
3203.0,0.1259332001209259,1.8531815687711364,0.5493499335526852,1.8095930320664282,-0.0006545633,0.8674806342406827
3204.0,0.2155328243970871,2.350320242818653,1.0747808244900066,2.2831753669297647,0.42285147,1.2693321463457088
3205.0,1.7104758024215698,3.5434433576887385,2.2373442789802063,3.361262089263121,1.522618,2.4750287167394527
3206.0,2.4780256748199463,4.24685707532486,3.2154919190976665,4.0369596340381335,2.3921688,3.2739006127160577
3207.0,3.335221290588379,4.88883629931436,4.153417520783087,4.652037616898509,3.8691468,4.179731910293478
3208.0,4.5212883949279785,5.574145528234861,5.146173541654363,5.297143097367753,5.1617584,5.140101797007304
3209.0,7.771336555480957,6.738569566001738,6.672432087853908,6.349652773939221,8.147307,7.135859675842177
3210.0,8.637411117553711,7.409927554173649,7.786186627919516,6.99505361376524,9.697457,8.105207245389943
3211.0,10.104241371154785,8.009968544916902,8.83583918738525,7.583351114000685,10.777075,9.06209500626008
3212.0,11.112441062927246,8.57110873575603,9.832268120272435,8.13836505688868,11.685203,9.867877114883234
3213.0,12.818171501159668,9.644990870407966,11.263868099826535,9.121259382267286,13.421527,11.253963352507194
3214.0,13.103425025939941,10.143318144873486,12.104504260159334,9.614454173854007,13.867469,11.76663408775002
3215.0,13.270334243774414,10.552931702074197,12.795747483455358,10.025186244422263,14.23279,12.175397933402474
3216.0,13.269835472106934,10.853449006402418,13.319016527655243,10.33418952710124,14.494434,12.454184977991059
3217.0,13.282143592834473,11.258952405966298,13.751913500920573,10.727816086360319,14.698821,12.743929330778345
3218.0,13.476712226867676,11.410301100828555,14.017627488233224,10.882831520379945,14.849134,12.927321356299966
3219.0,13.594354629516602,11.433736551159551,14.110056790775785,10.91268591106239,14.8841715,12.987001073683041
3220.0,13.749595642089844,11.353021121487426,14.061971969733257,10.841857401607934,14.822164,12.965721943353321
3221.0,13.531846046447754,11.21829312924871,13.78185975284941,10.73217105448648,14.487698,12.750373516870145
3222.0,13.77908706665039,11.075195403051175,13.640189408167704,10.59695545943369,14.386147,12.695514776542623
3223.0,13.77908706665039,10.944281855119904,13.495500089457783,10.467210774514491,14.308974,12.599010810358964
3224.0,13.746231079101562,10.7680401649445,13.28423047806573,10.295118610675269,14.185465,12.45581703835917
3225.0,13.088406562805176,10.392614239971454,12.800103628161814,9.961546528654296,13.759374,12.000408924889738
3226.0,12.566266059875488,10.136117773354538,12.466314840221171,9.714580492652622,13.558902,11.688436190581603
3227.0,12.562288284301758,9.90744198496209,12.148964380570611,9.487381281291436,13.032723,11.427759871588949
3228.0,12.395359992980957,9.613316624331592,11.741737378061512,9.202967139942865,12.635814,11.117838969678132
3229.0,12.019705772399902,9.042398518657432,11.097443762085074,8.695205544941851,11.948292,10.560609075329742
3230.0,10.64865779876709,8.706683133903294,10.609810074690541,8.371770002135365,11.480765,9.963537270441739
3231.0,10.04256534576416,8.384908788329627,10.122420462587868,8.058726770476484,11.0429735,9.530318977105944
3232.0,9.530303955078125,8.03179818289414,9.587821709053529,7.718986158902327,10.553281,9.084438167262284
3233.0,9.573668479919434,7.306260520198457,8.773942645889667,7.0766693739696365,9.331056,8.412319332230302
3234.0,9.246639251708984,6.92245376916015,8.154642094909834,6.703484602599609,8.615517,7.928547276195246
3235.0,8.735030174255371,6.450987245191253,7.389195859274346,6.247554109472004,7.4208355,7.248720576637618
3236.0,7.176198959350586,6.001175945746526,6.603873552118537,5.802175853921176,6.4142756,6.399539991469308
3237.0,4.475932598114014,4.995147667503963,5.3408769163633165,4.886132933605817,3.7791326,4.695444544037222
3238.0,3.8087432384490967,4.532321878365423,4.514220616278076,4.422283154205412,2.984514,4.052416577065925
3239.0,2.294102191925049,4.04486725735304,3.680297156950923,3.9384576796228,2.2165096,3.234846773292799
3240.0,2.218212842941284,3.570058769101137,2.900447365527131,3.468250853682401,1.4274247,2.71687890010354
3241.0,0.5770120024681091,2.5686765646162515,1.8248350475033517,2.5513766607629496,0.70063543,1.6445071417095367
3242.0,0.334235817193985,2.0959951240379056,1.2274082869513228,2.0966915128555885,0.5096165,1.2527894470435148
3243.0,0.15180397033691406,1.6156965019435754,0.7088723166259046,1.6415436929507794,0.3374149,0.8910662744769798
3244.0,0.029934845864772797,1.1108773433728532,0.2742674385755466,1.1744596224209718,-0.0006545633,0.6
3245.0,-0.006853708531707525,0.7187865405761453,0.10367184407648544,0.8427365672302414,-0.0006545633,0.6
3246.0,-0.012797900475561619,0.47693600966140703,0.04610876967291766,0.6508846918234061,-0.0006545633,0.6
3247.0,-0.014077906496822834,0.34225039746921126,0.023103576552344407,0.5474560417030108,-0.0006545633,0.6
3248.0,-0.012440818361938,0.20771757291207393,-0.003739574805985413,0.44156653987219086,-0.0006545633,0.6
3249.0,-0.011354124173521996,0.12545078005028287,-0.03571033610962182,0.3706669402811156,-0.0006545633,0.6
3250.0,-0.011354124173521996,0.11434609229089565,-0.03848255099127851,0.3601104409138123,-0.0006545633,0.6
3251.0,-0.01613660715520382,0.15582273278868275,-0.028195571217722204,0.38897626628285265,-0.0006545633,0.6
3252.0,-0.01415125373750925,0.13914523885808538,-0.03444968521745562,0.3650605332868033,-0.0006545633,0.6
3253.0,-0.010527442209422588,0.1128259697987195,-0.042185727961309816,0.32810041316802385,-0.0006545633,0.6
3254.0,-0.011316237039864063,0.2243028530491884,-0.01503127748280697,0.4062579582442618,-0.0006545633,0.6
3255.0,-0.008564705960452557,0.19840946787856684,-0.024080857203624184,0.36867995089062733,-0.0006545633,0.6
3256.0,-0.008038654923439026,0.31616013970919354,0.001948674171376119,0.45085445985537254,-0.0006545633,0.6
3257.0,-0.0012297916691750288,0.2893976629016075,-0.009294611569285571,0.41017630755551115,-0.0006545633,0.6
3258.0,0.01687888614833355,0.35772101399944667,0.002912591494544259,0.45322550491151103,-0.0006545633,0.6
3259.0,0.01546378806233406,0.40173910886935493,0.009368491920852762,0.4784270256179668,-0.0006545633,0.6
3260.0,0.024360597133636475,0.4312397098346916,0.01261922730629994,0.49505912430200505,-0.0006545633,0.6
3261.0,0.024360597133636475,0.3963318694656728,-0.0024326579284172922,0.46004113823620285,-0.0006545633,0.6
3262.0,0.024360597133636475,0.38511060542398656,-0.005931872380770642,0.44905227568746264,-0.0006545633,0.6
3263.0,0.024360597133636475,0.3533820833274053,-0.012315956142090911,0.4211243575345187,-0.0006545633,0.6
3264.0,0.016351349651813507,0.33158529178996066,-0.015264478365087264,0.4014067374158583,-0.0006545633,0.6
3265.0,0.0185064896941185,0.36107880358415967,-0.018183225543233483,0.42218261160708703,-0.0006545633,0.6
3266.0,0.01372771430760622,0.17486716818549874,-0.006211841908751126,0.2889691415655933,-0.0006545633,0.6
3267.0,0.01372771430760622,0.11812757909969518,-0.01206598228183342,0.24513177199373493,-0.0006545633,0.6
3268.0,0.01372771430760622,0.14012712526598925,-0.009468254033441426,0.26420733589484247,-0.0006545633,0.6
3269.0,0.01372771430760622,0.23574037322094554,-0.014146354726148225,0.34167797158911606,-0.0006545633,0.6
3270.0,0.013118457049131393,0.18809405747685393,-0.025312901226101303,0.3027356650405446,-0.0006545633,0.6
3271.0,0.013118457049131393,0.18658720490243752,-0.02723620338695376,0.3022842223074709,-0.0006545633,0.6
3272.0,0.013118457049131393,0.21172767891816324,-0.023821259319532828,0.3240544905767657,-0.0006545633,0.6
3273.0,0.013118457049131393,0.2685710803332251,-0.028435537936764455,0.37059266589605455,-0.0006545633,0.6
3274.0,0.01372771430760622,0.3377326391219162,-0.016160698613388647,0.42878338649838943,-0.0006545633,0.6
3275.0,0.020426277071237564,0.407234004199148,-0.004110002635179022,0.486518182172357,-0.0006545633,0.6
3276.0,0.023582469671964645,0.45735768765703533,0.003134641102383817,0.5275898862550119,-0.0006545633,0.6
3277.0,0.020426277071237564,0.4785216091567355,-0.0009131009973710746,0.5451725738986286,-0.0006545633,0.6
3278.0,0.023582469671964645,0.5735786157800882,0.017731121496285418,0.6229097238353076,-0.0006545633,0.6
3279.0,0.023582469671964645,0.6005304220383305,0.019973767442293067,0.643619453067346,-0.0006545633,0.6
3280.0,0.023582469671964645,0.6116938465841897,0.018459856099855898,0.6511067840421663,-0.0006545633,0.6
3281.0,0.023582469671964645,0.6443781167835123,0.023627118398637847,0.6787447928382742,-0.0006545633,0.6
3282.0,0.023582469671964645,0.676839397642325,0.02941879429895966,0.7041550944520316,-0.0006545633,0.6
3283.0,0.023582469671964645,0.6701776712476599,0.02506786311757825,0.6973366827800178,-0.0006545633,0.6
3284.0,0.020426277071237564,0.6367076174711546,0.014081199272849787,0.6685464012314197,-0.0006545633,0.6
3285.0,0.020426277071237564,0.6575739590827916,0.012353111882899448,0.6847259804038419,-0.0006545633,0.6
3286.0,0.020426277071237564,0.5827794341063925,-0.008142302123311573,0.6227568336283968,-0.0006545633,0.6
3287.0,0.019817017018795013,0.5409699802836858,-0.018102592084884073,0.588896652229622,-0.0006545633,0.6
3288.0,0.019817017018795013,0.5259669271481653,-0.02011884534014552,0.5782465299014201,-0.0006545633,0.6
3289.0,0.019817017018795013,0.5079782099098065,-0.03254623125183986,0.562140772762362,-0.0006545633,0.6
3290.0,0.02079613134264946,0.46228332115693904,-0.041017815664161184,0.5265927391994949,-0.0006545633,0.6
3291.0,0.01691976934671402,0.4805565238129845,-0.031741069600164096,0.5450475524179237,-0.0006545633,0.6
3292.0,0.018556857481598854,0.5355991788546901,-0.011719994328813321,0.5949421672008812,-0.0006545633,0.6
3293.0,0.018229661509394646,0.6450794801734099,0.009620982303813364,0.685814716471238,-0.0006545633,0.6
3294.0,0.012379106134176254,0.5939131360386924,0.0014160155684903586,0.647174345333553,-0.0006545633,0.6
3295.0,0.012379106134176254,0.7959565884072934,0.06970074619986466,0.8204361634404336,-0.0006545633,0.6
3296.0,0.007970916107296944,0.9221535159491294,0.11918162984806013,0.930677005341563,-0.0006545633,0.6
3297.0,0.027932988479733467,1.1636234312992855,0.2017099498358279,1.1340007779929775,-0.0006545633,0.6
3298.0,0.05456953123211861,1.4073256270422583,0.31069213629021686,1.3451537814793002,-0.0006545633,0.6234173025472264
3299.0,0.23674272000789642,1.731065813191222,0.5610730938202995,1.6462096337397845,-0.0006545633,0.8348873394902881
3300.0,0.35786259174346924,2.2002580585384774,1.058602690195098,2.1023066549732468,-0.0006545633,1.143675086428506
3301.0,1.1973172426223755,3.326434305760264,2.128160451594794,3.1285179574291364,1.5836322,2.272812437633047
3302.0,3.2637293338775635,4.0107956470303385,3.0318859232112794,3.792097620592679,2.9204035,3.4037824010483293
3303.0,4.491477012634277,4.676871672271938,3.923064972525262,4.433796014253393,4.5029783,4.405637599315002
3304.0,5.279594421386719,5.362466990240534,4.837611140932843,5.088647802518244,5.469988,5.207661644868208
3305.0,8.526487350463867,6.66671330116098,6.414024182721651,6.267914898602426,8.074777,7.189983276484805
3306.0,8.176223754882812,7.471181339369087,7.546195625451878,7.033957966556846,9.291731,7.903857913399586
3307.0,8.93751335144043,8.252815297190011,8.654702235609749,7.782206615343142,10.130516,8.751550710365885
3308.0,10.237091064453125,8.969211808734872,9.678894758087116,8.4739740403908,10.833977,9.638629683454276
3309.0,11.39812183380127,10.214091651523809,11.193452836313444,9.60564884836577,11.832637,10.848790400639041
3310.0,11.344806671142578,10.826047708341976,12.050148315783044,10.200407744256573,12.297912,11.34386441670122
3311.0,11.357259750366211,11.382823124168564,12.79090423995184,10.741812033848118,12.759762,11.806512191727492
3312.0,12.024054527282715,11.774827466550533,13.299139809318214,11.136133303122762,13.151677,12.277166447585412
3313.0,12.641515731811523,12.278816144357013,13.74936198613917,11.62154655057953,13.686978,12.795643750607233
3314.0,13.599047660827637,12.498496862669658,13.995251797630129,11.842613076826702,13.9751215,13.182106179212408
3315.0,13.731847763061523,12.51340544199623,14.012577281605218,11.873021665823128,14.071404,13.240451321915677
3316.0,13.653321266174316,12.50836102302343,14.005415010414929,11.8735620432032,14.121152,13.232362253389834
3317.0,13.437339782714844,12.343775308841728,13.702115593024292,11.750454727347588,13.894147,13.025566466235787
3318.0,13.642643928527832,12.22437164977974,13.582538465655407,11.649582568523277,13.62776,12.945379309191589
3319.0,13.50349235534668,12.154420628087106,13.519026420634441,11.587087242124836,13.544686,12.861742592727381
3320.0,13.129801750183105,12.02662116641541,13.40037821849635,11.473276484819102,13.415748,12.689165052486212
3321.0,13.134023666381836,11.719894729171909,13.0702098032863,11.215407326633747,12.910549,12.41001693785843
3322.0,13.145748138427734,11.529072994122942,12.901533871627581,11.043387940236213,12.791415,12.282231631790609
3323.0,13.146832466125488,11.350962325696411,12.759065175051703,10.880545785405811,12.745601,12.176601290531567
3324.0,13.184840202331543,11.136790194078221,12.579972004168052,10.686296010468656,12.6740885,12.052397377826972
3325.0,12.475035667419434,10.638348161831932,12.174680532751907,10.26361953391009,12.356718,11.58168039185357
3326.0,11.731849670410156,10.33916216561827,11.89513419734191,9.996393762792547,12.273603,11.247228647098787
3327.0,11.527050971984863,10.018563569013011,11.582617685793831,9.709778495303949,11.799998,10.927601801096378
3328.0,10.712906837463379,9.684916669846189,11.242721322191077,9.411520929837172,11.279916,10.466396313793833
3329.0,9.709303855895996,9.044306250895023,10.682199264413914,8.863493007204447,10.158731,9.691606767796134
3330.0,9.269457817077637,8.613409222723797,10.15741588853728,8.467620400094871,9.302728,9.162126205542673
3331.0,8.648858070373535,8.130337996040407,9.49697936660321,8.00784006584189,8.251521,8.507107321878742
3332.0,7.496578693389893,7.5321365152493085,8.627500462309007,7.435484395470825,7.0074196,7.619823930520136
3333.0,5.407548904418945,6.4087993873233895,7.214241463829269,6.409843880930923,5.055414,6.099169567266325
3334.0,5.051929473876953,5.7541892039666624,6.170836477863135,5.765667867260038,3.9175906,5.332042728220067
3335.0,3.950533628463745,5.067460900596912,5.083429692573089,5.085257497792758,3.1438956,4.4661154690989235
3336.0,2.9311277866363525,4.382214426731684,4.021154504783922,4.400916637561434,2.4410443,3.6352915372620638
3337.0,1.6147267818450928,3.234255408361931,2.6656892873114324,3.3159750070133156,1.3660203,2.4393333612755557
3338.0,1.294238805770874,2.5500714589062063,1.7842985690264799,2.63424140227536,0.7640226,1.8053745649417556
3339.0,0.6528559923171997,1.856252559273611,0.9859766197619466,1.9431711066451085,0.5309293,1.1938371210017948
3340.0,0.03632351756095886,1.1602220761456783,0.26023859630575874,1.2421971020806377,0.111366674,0.6
3341.0,-0.016199132427573204,0.6740792978109065,0.051945971004066394,0.8081262543064134,-0.0006545633,0.6
3342.0,-0.012575322762131691,0.5199223710686018,0.020043370634041047,0.6703822899000289,-0.0006545633,0.6
3343.0,-0.014097141101956367,0.36563953989149356,-0.00902743738932088,0.5345482074365031,-0.0006545633,0.6
3344.0,-0.021813401952385902,0.24191585848213393,-0.029304562044712767,0.42680246881871176,-0.0006545633,0.6
3345.0,-0.01086336374282837,0.19920495799783655,-0.04550383067755792,0.3847080909688625,-0.0006545633,0.6
3346.0,-0.01086336374282837,0.15708452317877075,-0.05081434970765386,0.35244415571360355,-0.0006545633,0.6
3347.0,-0.011867668479681015,0.13639159185067307,-0.05225109872746181,0.34146042052196046,-0.0006545633,0.6
3348.0,-0.009712528437376022,0.13163302126320708,-0.05087677097839194,0.3465132885734046,-0.0006545633,0.6
3349.0,-0.007085187826305628,0.14631537818286233,-0.04462420507720566,0.3677954395370828,-0.0006545633,0.6
3350.0,0.011978806927800179,0.16670734657454211,-0.03670236247242453,0.39722179160600257,-0.0006545633,0.6
3351.0,0.007015176583081484,0.180937603475253,-0.029259094580010192,0.42232635518448136,-0.0006545633,0.6
3352.0,0.009648045524954796,0.22769163428580796,-0.011364733446734832,0.4745071004164072,-0.0006545633,0.6
3353.0,0.005949031095951796,0.24758814557370323,-0.0022542520247954556,0.5008313264557489,-0.0006545633,0.6
3354.0,0.00227341684512794,0.2577988783090941,0.00838724126052437,0.5204599941548116,-0.0006545633,0.6
3355.0,-0.0015975534915924072,0.2189577581997013,0.00505557986809535,0.49690349012670065,-0.0006545633,0.6
3356.0,-0.001244302373379469,0.26735342612199453,0.027147147496933144,0.5432986925616059,-0.0006545633,0.6
3357.0,0.0007951165898703039,0.22364857698839824,0.015686616282936328,0.5072331404094315,-0.0006545633,0.6
3358.0,-0.001244302373379469,0.1767302393675445,0.003727657128491657,0.46491424754403354,-0.0006545633,0.6
3359.0,0.014368431642651558,0.09802884437813164,-0.022189644160802047,0.3899393023463191,-0.0006545633,0.6
3360.0,-0.00018597726011648774,0.14087030894650798,-0.01482697110010367,0.41156059634156383,-0.0006545633,0.6
3361.0,-0.018880881369113922,0.1473912682925107,-0.02692402187617926,0.3959196353241423,-0.0006545633,0.6
3362.0,0.03421894460916519,0.522458691248882,-0.030575554166639485,0.6219344462435985,-0.0006545633,0.6
3363.0,0.04011068493127823,0.5207186405492927,-0.02330136161512808,0.608563712029984,-0.0006545633,0.6
3364.0,0.06403044611215591,0.4951117728604246,-0.02615839305101275,0.5774428821790765,-0.0006545633,0.6
3365.0,0.02054133079946041,0.5498083090803259,-0.031151524519029472,0.6104285238240501,-0.0006545633,0.6
3366.0,0.019653765484690666,0.46923450070457173,-0.04917623335535737,0.5347697095034536,-0.0006545633,0.6
3367.0,0.029708601534366608,0.45925253635098073,-0.048906170102384294,0.5192332640514961,-0.0006545633,0.6
3368.0,0.029708601534366608,0.47618554342164554,-0.043158493249697116,0.5282834863810724,-0.0006545633,0.6
3369.0,0.029708601534366608,0.5669087720267916,-0.035232631401775905,0.599395875078534,-0.0006545633,0.6
3370.0,0.029708601534366608,0.5659462974297673,-0.03637790174422051,0.5966703726976172,-0.0006545633,0.6
3371.0,0.029708601534366608,0.5849545444165245,-0.032653321314156436,0.6108509909541899,-0.0006545633,0.6
3372.0,0.029708601534366608,0.6382955218600777,-0.019347636430626203,0.6538040035065533,-0.0006545633,0.6
3373.0,0.029708601534366608,0.7148699674423709,-0.0037862487338067297,0.7173509882043883,-0.0006545633,0.6
3374.0,0.029708601534366608,0.7633501170874748,0.009302573510900913,0.7562289468378105,-0.0006545633,0.6
3375.0,0.021302271634340286,0.7544907042330085,0.005436063919573186,0.7474357230576865,-0.0006545633,0.6
3376.0,0.015309921465814114,0.7886761590657327,0.014847514925926397,0.7745066951455368,-0.0006545633,0.6
3377.0,0.015309921465814114,0.8068052287818324,0.019536212899224914,0.7906092714305739,-0.0006545633,0.6
3378.0,0.015309921465814114,0.7885880304330972,0.013268720238924558,0.7742473987746101,-0.0006545633,0.6
3379.0,0.015309921465814114,0.7594556224388711,0.0037516004174049655,0.749166578290033,-0.0006545633,0.6
3380.0,0.015309921465814114,0.7910608068451417,0.01324840488835033,0.775057708809578,-0.0006545633,0.6
3381.0,0.005588127765804529,0.7230028413580771,-0.015115928939982481,0.7170165357126987,-0.0006545633,0.6
3382.0,0.0025816799607127905,0.693960145350851,-0.02393550109833864,0.6934092550157729,-0.0006545633,0.6
3383.0,0.0025816799607127905,0.6475834368947067,-0.03791002342467298,0.6568799468474,-0.0006545633,0.6
3384.0,0.0025816799607127905,0.6218710828069387,-0.04571411197437314,0.6389499539494126,-0.0006545633,0.6
3385.0,-0.0008945814915932715,0.59705108744458,-0.06349023571160384,0.6194212864680195,-0.0006545633,0.6
3386.0,0.004814817104488611,0.6206252810106259,-0.056845223549529145,0.6442944242199431,-0.0006545633,0.6
3387.0,0.012770893052220345,0.6296885445982308,-0.05432897773156142,0.6578464628640561,-0.0006545633,0.6
3388.0,0.01609782688319683,0.6969494684479778,-0.033788799142630666,0.7200055951101909,-0.0006545633,0.6
3389.0,0.01528638880699873,0.7977917912773096,-0.017054688823109565,0.8057966706359303,-0.0006545633,0.6
3390.0,0.01528638880699873,0.8788326624712779,0.01021172244623525,0.8791519360645408,-0.0006545633,0.6
3391.0,0.016173942014575005,1.0436715970342574,0.06814137703075485,1.0219554296962903,-0.0006545633,0.6
3392.0,0.02499467134475708,1.2602576037345439,0.14962665826613186,1.2071534924518108,-0.0006545633,0.6
3393.0,0.03233205899596214,1.487525527070062,0.2290292149466051,1.396721412952656,-0.0006545633,0.6289907301315046
3394.0,0.0831216499209404,1.6910544458362704,0.3161448648541523,1.5688977728965838,-0.0006545633,0.731712834040037
3395.0,0.09503649920225143,2.044428316652298,0.6195427186546487,1.8945535831475033,-0.0006545633,0.9305813108697878
3396.0,0.2522228956222534,2.605089223003205,1.2651446618528288,2.4329255433856796,0.31024545,1.3731255556350674
3397.0,1.0896495580673218,3.747658848107132,2.4979379586143384,3.481866353302127,2.089796,2.58138175687502
3398.0,3.158989906311035,4.417338593678274,3.550541753735909,4.141714459118,4.0647697,3.866670891543253
3399.0,4.8172736167907715,5.070670043344985,4.572704970705317,4.775574820981726,6.165868,5.080418251460752
3400.0,5.638035297393799,5.58978091930412,5.453979776800342,5.288994169057055,7.5304103,5.900240090463944
3401.0,7.235130310058594,6.827585081161873,7.047242567032487,6.409683997507308,8.595596,7.223047653847365
3402.0,8.761686325073242,7.422351709522357,8.089524526749521,6.99734203550082,9.724903,8.199161540707077
3403.0,9.55402946472168,7.995104891876562,9.106857268573737,7.568416251033387,10.893735,9.023628561630233
3404.0,10.370318412780762,8.628104192147667,10.16101686699987,8.188930979582882,11.939801,9.857634333527333
3405.0,10.995809555053711,9.684073109629592,11.467025112467645,9.161397798833397,12.945846,10.850830235985445
3406.0,11.465804100036621,10.17297923304907,12.247708586539941,9.650512177841966,13.381981,11.38379699869274
3407.0,11.743619918823242,10.59516880972102,12.893590458764187,10.075213720391663,13.769702,11.815458973080549
3408.0,11.809627532958984,10.898867363664188,13.363349869950643,10.38903674182571,14.067101,12.105596406660373
3409.0,11.68302059173584,11.297048632421026,13.683148267523713,10.77837010560595,14.041373,12.296592170031037
3410.0,11.686880111694336,11.443539468307392,13.890614878254649,10.930170151028593,14.171492,12.424539246441956
3411.0,11.88079833984375,11.496682339689196,13.966962268332502,10.98457317787981,14.2285185,12.511506922353641
3412.0,11.902767181396484,11.48796355506741,13.955557763543537,10.974755318147048,14.235258,12.511260384114294
3413.0,11.868735313415527,11.34278555935162,13.634009167888593,10.86000190503987,13.66698,12.2745023470859
3414.0,11.620548248291016,11.284660694450114,13.56470436391298,10.802543022145118,13.654469,12.185384973035237
3415.0,11.388862609863281,11.187859568819796,13.444732501388115,10.710719535496876,13.598192,12.066073286106779
3416.0,11.393715858459473,11.063869953528123,13.29338791504252,10.593282819078851,13.526969,11.974245100420523
3417.0,11.494396209716797,10.782666742114682,12.92265363237857,10.351679894035374,13.139216,11.738122580256018
3418.0,11.412599563598633,10.640587840758418,12.71740153250311,10.214283249728036,13.035224,11.604019229492932
3419.0,11.255590438842773,10.47527978088499,12.465923248598017,10.055263417579223,12.896971,11.429805526961275
3420.0,11.217636108398438,10.237454078076393,12.115735022567836,9.833035845756,12.676847,11.216141702536882
3421.0,10.616353988647461,9.698856927179822,11.516250381216175,9.368042719135032,12.312681,10.70243704285972
3422.0,10.45536994934082,9.430776464489842,11.101032895328546,9.117258755507622,11.925402,10.40596795045778
3423.0,10.561295509338379,9.133899087007784,10.642378549334921,8.84052606258826,11.422923,10.120204459268615
3424.0,10.472328186035156,8.806390451456544,10.149665488145267,8.537192015832344,10.866308,9.766376870749918
3425.0,9.786211013793945,8.13469202666957,9.44605854276903,7.953624233448084,10.022184,9.068554037725773
3426.0,9.14761734008789,7.7183042616431,8.828597293198928,7.558533039835144,9.4651375,8.543637883290902
3427.0,7.645529747009277,7.223381707822826,8.084590952656596,7.077247232769029,8.812616,7.768673197704866
3428.0,6.6381611824035645,6.719253741548341,7.291890182611336,6.57140104679306,8.134564,7.071054110615108
3429.0,5.556668758392334,5.612745209732483,6.013382292874308,5.548514349940923,5.056272,5.557516528163352
3430.0,4.477765083312988,5.012503906258805,5.08605237093576,4.939920985777424,3.8927002,4.681788508319495
3431.0,3.2035844326019287,4.411813200884699,4.1553072879777275,4.3237539204554345,3.1726384,3.853419451642014
3432.0,2.724660873413086,3.7618091202054926,3.219550937040921,3.664014070861381,2.52854,3.1797149795064468
3433.0,2.240018844604492,2.6896652998531083,2.111354974782021,2.641355290532494,1.327185,2.2019158889048014
3434.0,0.5002987384796143,2.0365396665633773,1.3685518723187942,1.9882898359769812,0.6018344,1.2991029059456465
3435.0,0.07791706919670105,1.4689809279123716,0.7622978314865234,1.4109701078509573,-0.0006545633,0.7439022746277583
3436.0,0.021527426317334175,0.7847403964189272,0.17988189066617188,0.7297466031765634,-0.0006545633,0.6
3437.0,0.020404282957315445,0.4453018771159454,0.0632203966049456,0.42625613291670694,-0.0006545633,0.6
3438.0,0.01346601266413927,0.2557382855132504,0.03579463845043218,0.2661552260347131,-0.0006545633,0.6
3439.0,0.01346601266413927,0.15339367290666628,0.0252517586090244,0.17956100276823417,-0.0006545633,0.6
3440.0,0.0019140890799462795,0.06349776352827874,0.015792612299235564,0.10409857368179942,-0.0006545633,0.6
3441.0,-0.001242118189111352,-0.013892629296461845,-0.005936087480340468,0.034256651819186246,-0.0006545633,0.6
3442.0,-0.001242118189111352,0.018101274434617398,-0.0020524345603947225,0.062022957347697805,-0.0006545633,0.6
